Spelleater Wolverine,R,C,19306,5.9,4140,7.43,10521,56.80%,2752,56.60%,5298,57.30%,8050,57.10%,4151,56.40%,0.7pp
,,,,,,,,,,,,,,,,,
Splendor Mare,W,U,3018,2.35,538,2.93,2123,57.70%,392,61.00%,675,57.90%,1067,59.00%,1111,55.80%,3.2pp
,,,,,,,,,,,,,,,,,
Spontaneous Flight,W,C,21480,9.46,3964,12.32,2671,53.90%,482,50.00%,877,53.90%,1359,52.50%,1389,54.90%,-2.3pp
,,,,,,,,,,,,,,,,,
Springjaw Trap,,C,20791,6.97,1504,10.12,1529,54.00%,306,50.70%,550,57.60%,856,55.10%,756,53.30%,1.8pp
,,,,,,,,,,,,,,,,,
Sprite Dragon,UR,U,3619,2.75,510,3.32,1590,54.70%,354,60.20%,702,58.70%,1056,59.20%,677,49.80%,9.4pp
,,,,,,,,,,,,,,,,,
Startling Development,U,C,17799,5.14,2750,6.9,7008,55.20%,1882,54.50%,3738,56.40%,5620,55.80%,2678,55.00%,0.8pp
,,,,,,,,,,,,,,,,,
Stormwild Capridor,W,U,4311,3.15,366,4.31,1111,53.60%,197,,355,55.80%,552,54.50%,590,52.90%,1.6pp
,,,,,,,,,,,,,,,,,
Sudden Spinnerets,G,C,21244,9.48,3404,12.22,2976,54.80%,511,56.60%,916,58.30%,1427,57.70%,1633,52.40%,5.3pp
,,,,,,,,,,,,,,,,,
Suffocating Fumes,B,C,20650,7.23,3127,10.11,4453,55.90%,866,53.20%,1811,54.80%,2677,54.30%,2047,56.70%,-2.4pp
,,,,,,,,,,,,,,,,,
Survivors' Bond,G,C,20327,7.16,2110,10.02,3396,55.40%,568,51.20%,1084,57.70%,1652,55.40%,1834,55.70%,-0.2pp
,,,,,,,,,,,,,,,,,
Swallow Whole,W,U,4828,3.52,1142,4.3,4153,57.80%,767,58.70%,1419,59.90%,2186,59.50%,2122,55.80%,3.7pp
,,,,,,,,,,,,,,,,,
Swiftwater Cliffs,UR,C,10508,8.17,2461,10.21,6890,54.60%,1412,55.70%,2533,54.80%,3945,55.10%,3217,54.00%,1.1pp
,,,,,,,,,,,,,,,,,
Tentative Connection,R,C,21095,9.28,5013,11.04,5564,60.60%,1514,61.00%,2936,63.90%,4450,62.90%,2136,57.80%,5.1pp
,,,,,,,,,,,,,,,,,
The Ozolith,,R,569,1.23,85,1.25,164,,31,,43,,74,,90,,
,,,,,,,,,,,,,,,,,
Thieving Otter,U,C,20089,7.03,4173,8.67,9569,55.50%,2493,57.80%,4752,55.40%,7245,56.20%,3899,54.90%,1.3pp
,,,,,,,,,,,,,,,,,
Thornwood Falls,UG,C,10458,8.09,2362,9.86,7634,55.50%,1605,57.90%,2592,55.90%,4197,56.70%,3756,54.70%,2.0pp
,,,,,,,,,,,,,,,,,
Thwart the Enemy,G,C,21269,9.47,2174,13.13,541,,94,,168,,262,46.60%,296,46.60%,-0.1pp
,,,,,,,,,,,,,,,,,
Titanoth Rex,G,U,5440,3.89,1013,4.98,3702,55.80%,657,54.30%,1306,58.60%,1963,57.20%,1902,54.50%,2.6pp
,,,,,,,,,,,,,,,,,
Titans' Nest,UBG,R,1224,2.62,133,2.78,117,,25,,21,,46,,71,,
,,,,,,,,,,,,,,,,,
Tranquil Cove,WU,C,10767,9.28,2313,11.1,4724,54.80%,1005,54.20%,1732,54.00%,2737,54.10%,2189,55.70%,-1.6pp
,,,,,,,,,,,,,,,,,
Trumpeting Gnarr,UG,U,3799,2.94,1023,3.48,4059,54.30%,840,56.20%,1480,58.70%,2320,57.80%,1989,51.90%,5.9pp
,,,,,,,,,,,,,,,,,
"Umori, the Collector",BG,R,492,1.09,277,1.08,1011,54.90%,170,,471,53.30%,641,54.90%,554,52.50%,2.4pp
,,,,,,,,,,,,,,,,,
Unbreakable Bond,B,U,6191,4.47,1437,5.3,4520,58.40%,818,58.80%,1616,62.80%,2434,61.50%,2260,55.10%,6.3pp
,,,,,,,,,,,,,,,,,
Unexpected Fangs,B,C,21508,9.32,3947,12.02,2683,56.00%,499,56.10%,890,55.70%,1389,55.90%,1381,56.30%,-0.4pp
,,,,,,,,,,,,,,,,,
Unlikely Aid,B,C,21208,9.31,4058,11.88,3893,57.10%,722,58.00%,1253,56.90%,1975,57.30%,2059,57.00%,0.3pp
,,,,,,,,,,,,,,,,,
Unpredictable Cyclone,R,R,898,1.96,135,2.22,212,,29,,82,,111,,103,,
,,,,,,,,,,,,,,,,,
"Vadrok, Apex of Thunder",WUR,M,224,1.01,123,1.01,424,,82,,115,,197,,234,50.00%,
,,,,,,,,,,,,,,,,,
Valiant Rescuer,W,U,3189,2.47,1246,2.71,4730,58.50%,1031,63.60%,1865,59.40%,2896,60.90%,2118,55.50%,5.4pp
,,,,,,,,,,,,,,,,,
"Vivien, Monsters' Advocate",G,M,227,1,194,1,896,58.90%,164,,281,66.50%,445,66.50%,454,51.50%,15.0pp
,,,,,,,,,,,,,,,,,
Void Beckoner,B,U,5481,3.91,1311,5.03,4652,58.60%,863,58.70%,1594,59.10%,2457,59.00%,2403,58.90%,0.1pp
,,,,,,,,,,,,,,,,,
Voracious Greatshark,U,R,471,1.11,265,1.1,1022,57.10%,179,,336,62.80%,515,62.10%,513,52.00%,10.1pp
,,,,,,,,,,,,,,,,,
Vulpikeet,W,C,8147,2.45,559,3.4,1912,53.00%,380,49.50%,707,55.90%,1087,53.60%,960,52.40%,1.2pp
,,,,,,,,,,,,,,,,,
Weaponize the Monsters,R,U,7234,5.6,2113,6.03,5939,60.40%,1228,60.50%,2050,64.40%,3278,62.90%,2878,57.10%,5.8pp
,,,,,,,,,,,,,,,,,
Whirlwind of Thought,WUR,R,679,1.55,102,1.59,170,,32,,47,,79,,92,,
,,,,,,,,,,,,,,,,,
Whisper Squad,B,C,16550,4.62,2408,5.68,3095,62.40%,1334,64.50%,1538,58.90%,2872,61.50%,786,61.50%,0.0pp
,,,,,,,,,,,,,,,,,
Will of the All-Hunter,W,U,6768,5.09,956,7.23,2661,55.30%,488,53.70%,928,53.70%,1416,53.70%,1296,56.90%,-3.3pp
,,,,,,,,,,,,,,,,,
Wilt,G,C,20768,7.44,2328,10.57,2838,54.30%,499,49.90%,1121,52.50%,1620,51.70%,1357,56.40%,-4.7pp
,,,,,,,,,,,,,,,,,
Wind-Scarred Crag,WR,C,10351,7.93,2448,9.78,7939,56.10%,1631,58.90%,2836,53.90%,4467,55.70%,3732,56.50%,-0.8pp
,,,,,,,,,,,,,,,,,
Wingfold Pteron,U,C,20442,7.1,2431,9.83,4238,53.30%,754,48.50%,1689,53.80%,2443,52.20%,2040,54.50%,-2.3pp
,,,,,,,,,,,,,,,,,
Wingspan Mentor,U,U,4912,3.54,851,4.4,3096,54.40%,558,51.10%,1116,54.70%,1674,53.50%,1531,55.20%,-1.7pp
,,,,,,,,,,,,,,,,,
"Winota, Joiner of Forces",WR,M,235,1,164,1,540,,83,,181,,264,61.40%,286,57.00%,4.4pp
,,,,,,,,,,,,,,,,,
"Yidaro, Wandering Monster",R,R,461,1.12,265,1.12,1107,55.90%,168,,474,57.00%,642,55.30%,597,56.10%,-0.8pp
,,,,,,,,,,,,,,,,,
"Yorion, Sky Nomad",WU,R,461,1,286,1,959,57.90%,174,,457,60.20%,631,57.80%,483,56.70%,1.1pp
,,,,,,,,,,,,,,,,,
Zagoth Crystal,UBG,U,7791,7.32,1550,9.69,2627,54.60%,475,53.10%,885,56.90%,1360,55.60%,1321,53.80%,1.8pp
,,,,,,,,,,,,,,,,,
Zagoth Mamba,B,U,5447,3.96,944,5.18,3093,57.70%,606,61.90%,1038,57.50%,1644,59.10%,1588,56.40%,2.7pp
,,,,,,,,,,,,,,,,,
Zagoth Triome,UBG,R,691,1.51,143,1.59,467,,79,,131,,210,57.60%,257,55.60%,2.0pp
,,,,,,,,,,,,,,,,,
Zenith Flare,WR,U,2100,1.7,930,1.7,3251,55.70%,649,54.40%,1444,61.60%,2093,59.30%,1358,52.00%,7.4pp
,,,,,,,,,,,,,,,,,
"Zirda, the Dawnwaker",WR,R,542,1.22,214,1.21,732,,116,,295,61.00%,411,59.60%,389,55.50%,4.1pp
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Alchemist's Gift,B,C,10221,5.67,488,9.01,1088,50.40%,50,,85,,131,,159,,
,,,,,,,,,,,,,,,,,
Alpine Houndmaster,WR,U,2898,3.95,824,4.06,3039,59.80%,154,,222,63.50%,336,68.80%,452,54.40%,14.3pp
,,,,,,,,,,,,,,,,,
Alpine Watchdog,W,C,10672,6.2,3558,7.2,11028,57.40%,1347,61.20%,1877,55.10%,2429,58.80%,1651,59.20%,-0.4pp
,,,,,,,,,,,,,,,,,
Angelic Ascension,W,U,2762,3.59,1051,4.19,4979,58.40%,266,63.90%,394,56.90%,626,60.40%,842,59.10%,1.2pp
,,,,,,,,,,,,,,,,,
Animal Sanctuary,,R,374,1.49,102,1.56,285,,3,,8,,11,,21,,
,,,,,,,,,,,,,,,,,
Anointed Chorister,W,C,10182,5.44,2918,6.67,10655,59.00%,975,63.20%,1231,59.50%,1789,61.30%,1656,59.50%,1.7pp
,,,,,,,,,,,,,,,,,
Archfiend's Vessel,B,U,4273,8.07,998,9.81,1420,47.00%,74,,149,,199,,192,,
,,,,,,,,,,,,,,,,,
Aven Gagglemaster,W,U,1623,2.36,403,2.68,1988,56.40%,117,,197,,289,57.80%,355,60.30%,-2.5pp
,,,,,,,,,,,,,,,,,
"Azusa, Lost but Seeking",G,R,437,1.88,102,1.99,35,,3,,4,,7,,12,,
,,,,,,,,,,,,,,,,,
Bad Deal,B,U,3935,6.02,283,9.82,265,,23,,42,,62,,85,,
,,,,,,,,,,,,,,,,,
Baneslayer Angel,W,M,127,1,114,1,644,,37,,46,,76,,131,,
,,,,,,,,,,,,,,,,,
"Barrin, Tolarian Archmage",U,R,350,1.54,157,1.64,592,,17,,47,,60,,76,,
,,,,,,,,,,,,,,,,,
Basri Ket,W,M,108,1,94,1,505,,34,,38,,72,,122,,
,,,,,,,,,,,,,,,,,
Basri's Acolyte,W,C,3946,2.3,1686,2.58,7602,59.00%,400,60.50%,548,63.70%,849,61.50%,1025,59.40%,2.1pp
,,,,,,,,,,,,,,,,,
Basri's Lieutenant,W,R,330,1.42,254,1.46,1430,59.00%,58,,81,,135,,168,,
,,,,,,,,,,,,,,,,,
Basri's Solidarity,W,U,1519,2.32,422,2.71,2216,57.50%,82,,138,,214,60.70%,334,56.30%,4.5pp
,,,,,,,,,,,,,,,,,
Battle-Rattle Shaman,R,U,2600,3.55,403,4.67,1699,54.30%,92,,156,,241,55.20%,319,52.40%,2.8pp
,,,,,,,,,,,,,,,,,
Blood Glutton,B,C,10632,5.96,850,8.72,2042,50.50%,129,,256,53.10%,300,52.00%,259,51.00%,1.0pp
,,,,,,,,,,,,,,,,,
Bloodfell Caves,BR,C,5709,8.5,679,10.72,998,49.20%,45,,68,,111,,105,,
,,,,,,,,,,,,,,,,,
Blossoming Sands,WG,C,5728,8.51,1179,10.23,3705,57.30%,265,59.60%,326,57.70%,558,58.80%,690,63.60%,-4.8pp
,,,,,,,,,,,,,,,,,
Bolt Hound,R,U,2268,3.2,483,4.05,2081,56.00%,119,,137,,236,57.60%,292,55.10%,2.5pp
,,,,,,,,,,,,,,,,,
Bone Pit Brute,R,C,10748,6.24,753,9.57,1184,52.90%,95,,210,53.80%,280,55.00%,301,54.50%,0.5pp
,,,,,,,,,,,,,,,,,
Brash Taunter,R,R,363,1.47,290,1.49,1508,58.60%,42,,82,,118,,180,,
,,,,,,,,,,,,,,,,,
Burlfist Oak,G,U,2202,2.96,313,3.95,1287,52.30%,42,,103,,129,,140,,
,,,,,,,,,,,,,,,,,
Burn Bright,R,C,11644,9.88,2615,12.05,2222,51.70%,108,,191,,281,43.10%,375,53.10%,-10.0pp
,,,,,,,,,,,,,,,,,
Caged Zombie,B,C,11440,8.06,1262,10.89,1739,46.70%,163,,256,50.80%,332,49.40%,232,46.60%,2.8pp
,,,,,,,,,,,,,,,,,
Cancel,U,C,11258,8.19,1622,10.56,2121,49.80%,183,,381,51.70%,443,48.30%,359,52.90%,-4.6pp
,,,,,,,,,,,,,,,,,
Canopy Stalker,G,U,4031,6.08,578,8.4,1376,51.70%,112,,177,,268,50.00%,305,53.80%,-3.8pp
,,,,,,,,,,,,,,,,,
Capture Sphere,U,C,6235,3.19,872,4.28,3324,49.50%,181,,316,54.40%,432,52.50%,411,48.40%,4.1pp
,,,,,,,,,,,,,,,,,
Carrion Grub,B,U,2909,3.9,222,5.55,569,,23,,42,,55,,73,,
,,,,,,,,,,,,,,,,,
Celestial Enforcer,W,C,11124,7.2,2017,9.53,3854,55.80%,310,53.50%,485,51.10%,688,52.90%,682,57.60%,-4.7pp
,,,,,,,,,,,,,,,,,
Chandra's Incinerator,R,R,317,1.22,149,1.19,486,,15,,28,,42,,41,,
,,,,,,,,,,,,,,,,,
Chandra's Magmutt,R,C,7221,3.63,1411,4.81,5503,54.60%,331,58.00%,388,52.10%,642,54.50%,636,54.70%,-0.2pp
,,,,,,,,,,,,,,,,,
Chandra's Pyreling,R,U,3559,4.85,552,6.79,1478,51.20%,77,,119,,185,,215,52.60%,
,,,,,,,,,,,,,,,,,
"Chandra, Heart of Fire",R,M,135,1,115,1,542,,24,,36,,59,,101,,
,,,,,,,,,,,,,,,,,
Chromatic Orrery,,M,121,1.03,29,1,16,,2,,2,,4,,4,,
,,,,,,,,,,,,,,,,,
Chrome Replicator,,U,3464,5.27,784,7.15,2435,55.50%,259,52.90%,428,50.90%,633,52.90%,680,58.10%,-5.2pp
,,,,,,,,,,,,,,,,,
Colossal Dreadmaw,G,C,9419,4.97,991,7.3,3446,53.50%,149,,342,50.60%,446,55.80%,493,57.40%,-1.6pp
,,,,,,,,,,,,,,,,,
Conclave Mentor,WG,U,2526,3.4,1020,3.5,3845,59.10%,214,64.50%,270,60.40%,428,62.10%,567,61.40%,0.8pp
,,,,,,,,,,,,,,,,,
Concordia Pegasus,W,C,9730,5,1797,6.79,7076,57.80%,557,60.30%,818,56.60%,1175,58.60%,1369,60.30%,-1.7pp
,,,,,,,,,,,,,,,,,
Conspicuous Snoop,R,R,408,1.8,73,1.86,22,,2,,1,,3,,10,,
,,,,,,,,,,,,,,,,,
Containment Priest,W,R,377,1.64,104,1.65,311,,9,,14,,22,,23,,
,,,,,,,,,,,,,,,,,
Crash Through,R,C,11258,8.03,2390,9.7,4335,52.10%,263,46.00%,446,48.40%,576,48.30%,500,53.00%,-4.7pp
,,,,,,,,,,,,,,,,,
Crypt Lurker,B,C,10680,6.04,990,8.62,2524,49.00%,129,,222,55.00%,304,54.60%,302,42.40%,12.2pp
,,,,,,,,,,,,,,,,,
Cultivate,G,U,1915,2.79,272,3.71,952,49.10%,21,,45,,66,,107,,
,,,,,,,,,,,,,,,,,
Daybreak Charger,W,C,6644,3.37,1176,4.42,5417,59.10%,429,62.70%,513,60.20%,838,61.10%,1040,61.40%,-0.3pp
,,,,,,,,,,,,,,,,,
Deathbloom Thallid,B,C,7876,4.06,812,5.77,2838,52.50%,128,,192,,266,59.80%,261,45.20%,14.6pp
,,,,,,,,,,,,,,,,,
Defiant Strike,W,C,11439,8.38,2461,10.65,3327,56.20%,276,60.10%,378,57.70%,572,57.30%,603,56.90%,0.5pp
,,,,,,,,,,,,,,,,,
Demonic Embrace,B,R,387,1.61,203,1.62,842,51.10%,24,,46,,69,,87,,
,,,,,,,,,,,,,,,,,
Destructive Tampering,R,C,11565,9.95,2216,12.46,1624,55.40%,72,,143,,198,,293,56.30%,
,,,,,,,,,,,,,,,,,
Dire Fleet Warmonger,BR,U,3815,5.74,333,8.29,518,,24,,35,,49,,59,,
,,,,,,,,,,,,,,,,,
Discontinuity,U,M,151,1.34,44,1.39,47,,0,,4,,4,,5,,
,,,,,,,,,,,,,,,,,
Dismal Backwater,UB,C,5759,8.59,708,10.85,1187,47.10%,71,,111,,164,,135,,
,,,,,,,,,,,,,,,,,
Double Vision,R,R,469,1.89,119,2.07,286,,2,,10,,12,,20,,
,,,,,,,,,,,,,,,,,
Drowsing Tyrannodon,G,C,8796,4.81,3321,5.47,9312,55.50%,683,59.60%,871,55.90%,1247,58.10%,1095,60.50%,-2.4pp
,,,,,,,,,,,,,,,,,
Dub,W,C,10999,6.8,2215,8.69,6528,57.20%,522,59.80%,782,57.30%,1189,58.50%,1335,60.10%,-1.7pp
,,,,,,,,,,,,,,,,,
Duress,B,C,11485,9.87,1445,13.2,220,,29,,38,,64,,44,,
,,,,,,,,,,,,,,,,,
Elder Gargaroth,G,M,119,1,108,1,602,,28,,60,,81,,101,,
,,,,,,,,,,,,,,,,,
Eliminate,B,U,1290,2.1,256,2.45,1110,51.30%,31,,51,,81,,89,,
,,,,,,,,,,,,,,,,,
Enthralling Hold,U,U,1214,1.9,289,2.16,1264,48.70%,41,,100,,132,,137,,
,,,,,,,,,,,,,,,,,
Epitaph Golem,,U,4079,6.38,304,9.83,202,,8,,46,,44,,47,,
,,,,,,,,,,,,,,,,,
Experimental Overload,UR,U,3141,4.25,704,4.83,2095,50.70%,106,,234,56.00%,300,55.00%,231,48.90%,6.1pp
,,,,,,,,,,,,,,,,,
Fabled Passage,,R,266,1.19,73,1.22,351,,12,,29,,41,,68,,
,,,,,,,,,,,,,,,,,
Faith's Fetters,W,U,1452,2.19,719,2.4,3658,57.40%,170,,247,64.80%,404,59.90%,581,57.30%,2.6pp
,,,,,,,,,,,,,,,,,
Falconer Adept,W,U,2412,3.2,525,3.97,2549,55.50%,140,,232,50.00%,351,52.40%,467,55.50%,-3.0pp
,,,,,,,,,,,,,,,,,
Feat of Resistance,W,C,8438,4.11,3044,4.94,11028,57.60%,862,63.00%,1241,60.40%,1773,60.60%,1592,59.00%,1.6pp
,,,,,,,,,,,,,,,,,
Feline Sovereign,G,R,326,1.51,113,1.54,337,,10,,16,,24,,37,,
,,,,,,,,,,,,,,,,,
Fetid Imp,B,C,9211,4.81,879,6.86,2987,50.50%,129,,268,50.40%,315,52.70%,307,47.20%,5.5pp
,,,,,,,,,,,,,,,,,
Fierce Empath,G,U,4139,6.19,514,8.74,809,52.20%,49,,67,,110,,146,,
,,,,,,,,,,,,,,,,,
Fiery Emancipation,R,M,118,1.07,48,1.02,155,,7,,9,,16,,21,,
,,,,,,,,,,,,,,,,,
Finishing Blow,B,C,4799,2.56,518,3.3,2051,50.10%,104,,169,,243,50.60%,248,47.20%,3.4pp
,,,,,,,,,,,,,,,,,
Forgotten Sentinel,,C,11540,7.94,1031,11.55,559,,57,,114,,151,,161,,
,,,,,,,,,,,,,,,,,
Frantic Inventory,U,C,8173,4.25,933,5.91,1209,48.20%,51,,110,,126,,73,,
,,,,,,,,,,,,,,,,,
Frost Breath,U,C,9299,4.73,751,6.99,2202,48.00%,95,,236,49.60%,287,50.90%,306,50.30%,0.5pp
,,,,,,,,,,,,,,,,,
Fungal Rebirth,G,U,3935,6.25,1018,8.11,2849,53.00%,104,,183,,274,54.00%,324,60.50%,-6.5pp
,,,,,,,,,,,,,,,,,
Furious Rise,R,U,3173,4.25,323,5.96,1027,53.10%,54,,100,,151,,196,,
,,,,,,,,,,,,,,,,,
Furor of the Bitten,R,C,11507,9.89,2825,11.75,3009,54.70%,238,56.30%,343,54.20%,527,55.20%,566,57.80%,-2.6pp
,,,,,,,,,,,,,,,,,
"Gadrak, the Crown-Scourge",R,R,335,1.44,187,1.42,797,,20,,29,,46,,73,,
,,,,,,,,,,,,,,,,,
Gale Swooper,W,C,7326,3.62,1503,4.84,6730,58.20%,454,60.40%,636,57.20%,960,59.10%,1194,58.20%,0.9pp
,,,,,,,,,,,,,,,,,
Garruk's Gorehorn,G,C,11374,8.24,1236,11.28,928,49.50%,68,,104,,158,,197,,
,,,,,,,,,,,,,,,,,
Garruk's Harbinger,G,R,255,1.04,165,1.04,825,56.50%,39,,68,,102,,122,,
,,,,,,,,,,,,,,,,,
Garruk's Uprising,G,U,2478,3.32,340,3.95,1104,48.80%,53,,84,,127,,172,,
,,,,,,,,,,,,,,,,,
"Garruk, Unleashed",G,M,126,1.03,111,1.04,595,,21,,34,,53,,69,,
,,,,,,,,,,,,,,,,,
Ghostly Pilferer,U,R,336,1.41,127,1.39,396,,6,,22,,28,,34,,
,,,,,,,,,,,,,,,,,
Gloom Sower,B,C,10595,6.08,581,9.4,1294,48.00%,63,,159,,200,51.00%,195,,
,,,,,,,,,,,,,,,,,
Glorious Anthem,W,R,287,1.31,209,1.3,1093,56.80%,55,,66,,119,,183,,
,,,,,,,,,,,,,,,,,
Gnarled Sage,G,C,10563,6.19,1337,8.57,3549,52.70%,222,54.50%,388,56.20%,537,56.20%,629,56.00%,0.3pp
,,,,,,,,,,,,,,,,,
Goblin Arsonist,R,C,10827,6.34,1219,8.68,2840,54.10%,217,56.20%,367,52.60%,515,53.80%,516,55.40%,-1.6pp
,,,,,,,,,,,,,,,,,
Goblin Wizardry,R,C,8935,4.57,1425,5.99,3621,51.60%,207,49.80%,413,53.00%,479,50.30%,400,54.50%,-4.2pp
,,,,,,,,,,,,,,,,,
Goremand,B,U,1796,2.56,293,3.19,1289,49.60%,54,,89,,132,,150,,
,,,,,,,,,,,,,,,,,
Grasp of Darkness,B,C,3369,2.05,556,2.39,2215,51.20%,61,,120,,180,,223,49.80%,
,,,,,,,,,,,,,,,,,
Griffin Aerie,W,U,3726,5.01,536,6.18,1100,52.30%,104,,132,,209,53.60%,149,,
,,,,,,,,,,,,,,,,,
Grim Tutor,B,M,121,1.02,33,1,41,,1,,2,,3,,5,,
,,,,,,,,,,,,,,,,,
Havoc Jester,R,U,2866,3.79,275,5.29,874,52.10%,49,,80,,123,,152,,
,,,,,,,,,,,,,,,,,
Heartfire Immolator,R,U,1857,2.6,610,3.02,2795,54.60%,146,,193,,321,59.20%,403,53.10%,6.1pp
,,,,,,,,,,,,,,,,,
Hellkite Punisher,R,U,2512,3.41,307,4.65,1197,52.60%,50,,109,,156,,218,50.90%,
,,,,,,,,,,,,,,,,,
Heroic Intervention,G,R,388,1.5,154,1.58,595,,18,,36,,54,,81,,
,,,,,,,,,,,,,,,,,
Hobblefiend,R,C,9266,4.68,1135,6.56,3816,54.70%,274,60.90%,378,50.50%,569,54.70%,577,55.80%,-1.1pp
,,,,,,,,,,,,,,,,,
Hooded Blightfang,B,R,289,1.32,122,1.33,448,,10,,20,,27,,35,,
,,,,,,,,,,,,,,,,,
Hunter's Edge,G,C,5754,2.96,1761,3.56,7211,56.10%,346,63.60%,560,59.30%,823,60.90%,967,58.30%,2.6pp
,,,,,,,,,,,,,,,,,
Idol of Endurance,W,R,427,1.85,164,1.87,587,,15,,23,,38,,54,,
,,,,,,,,,,,,,,,,,
Igneous Cur,R,C,11258,7.57,3156,8.71,7895,54.50%,708,53.80%,1160,55.90%,1477,55.30%,941,53.90%,1.4pp
,,,,,,,,,,,,,,,,,
Indulging Patrician,WB,U,3123,4.29,528,5.22,1529,55.30%,77,,142,,189,,173,,
,,,,,,,,,,,,,,,,,
Infernal Scarring,B,C,11551,9.96,1615,12.97,690,,30,,78,,102,,124,,
,,,,,,,,,,,,,,,,,
Invigorating Surge,G,U,3465,4.75,922,5.93,3637,55.90%,224,59.40%,318,61.60%,495,60.80%,601,60.10%,0.7pp
,,,,,,,,,,,,,,,,,
Jeskai Elder,U,U,2389,3.08,351,4.05,1342,48.10%,53,,105,,143,,148,,
,,,,,,,,,,,,,,,,,
"Jolrael, Mwonvuli Recluse",G,R,371,1.45,226,1.48,957,51.90%,32,,50,,81,,81,,
,,,,,,,,,,,,,,,,,
Jungle Hollow,BG,C,5715,8.6,748,10.89,1092,47.00%,46,,72,,111,,113,,
,,,,,,,,,,,,,,,,,
"Kaervek, the Spiteful",B,R,298,1.28,92,1.26,231,,9,,8,,17,,33,,
,,,,,,,,,,,,,,,,,
Keen Glidemaster,U,C,9603,4.91,940,7.02,3175,50.60%,204,50.00%,360,56.40%,502,53.80%,468,48.50%,5.3pp
,,,,,,,,,,,,,,,,,
Kinetic Augur,R,U,2267,3.18,363,3.96,1451,52.60%,73,,123,,181,,192,,
,,,,,,,,,,,,,,,,,
Kitesail Freebooter,B,U,3712,5.23,756,6.94,2110,52.50%,108,,175,,245,58.80%,240,52.50%,6.3pp
,,,,,,,,,,,,,,,,,
Leafkin Avenger,RG,U,3006,4.06,562,5.01,1644,52.10%,66,,132,,173,,202,55.90%,
,,,,,,,,,,,,,,,,,
Legion's Judgment,W,C,9885,5.15,1138,7.39,3622,57.00%,183,,297,55.60%,446,55.40%,561,58.10%,-2.7pp
,,,,,,,,,,,,,,,,,
Library Larcenist,U,C,9743,5.04,896,7.35,2631,49.90%,177,,303,57.10%,422,53.80%,333,49.80%,3.9pp
,,,,,,,,,,,,,,,,,
Life Goes On,G,C,11771,9.99,1629,13.23,177,,10,,22,,26,,37,,
,,,,,,,,,,,,,,,,,
Light of Promise,W,U,3782,5.13,354,7.15,661,,45,,75,,112,,190,,
,,,,,,,,,,,,,,,,,
Liliana's Devotee,B,U,1787,2.53,352,3.09,1345,47.50%,75,,120,,168,,157,,
,,,,,,,,,,,,,,,,,
Liliana's Standard Bearer,B,R,332,1.32,108,1.36,303,,11,,21,,32,,46,,
,,,,,,,,,,,,,,,,,
Liliana's Steward,B,C,11631,9.9,1740,12.61,914,49.10%,101,,154,,196,,140,,
,,,,,,,,,,,,,,,,,
"Liliana, Waker of the Dead",B,M,122,1,74,1,245,,10,,21,,31,,34,,
,,,,,,,,,,,,,,,,,
Llanowar Visionary,G,C,4155,2.32,1125,2.79,4755,55.60%,237,57.40%,300,57.30%,491,57.60%,616,60.90%,-3.2pp
,,,,,,,,,,,,,,,,,
Lofty Denial,U,C,10855,6.29,1058,8.62,2032,51.10%,148,,259,55.60%,353,54.70%,310,51.00%,3.7pp
,,,,,,,,,,,,,,,,,
Lorescale Coatl,UG,U,2035,2.82,439,3.17,1350,49.30%,58,,101,,139,,128,,
,,,,,,,,,,,,,,,,,
Makeshift Battalion,W,C,11132,7.13,3307,8.45,9765,58.00%,942,57.60%,1233,55.10%,1738,57.10%,1574,60.50%,-3.3pp
,,,,,,,,,,,,,,,,,
Malefic Scythe,B,U,2903,3.88,594,4.78,1950,49.40%,76,,109,,177,,193,,
,,,,,,,,,,,,,,,,,
"Mangara, the Diplomat",W,M,130,1.01,104,1.01,502,,21,,32,,50,,65,,
,,,,,,,,,,,,,,,,,
Masked Blackguard,B,C,10601,6.07,702,9,1747,50.30%,124,,185,,266,48.10%,232,44.80%,3.3pp
,,,,,,,,,,,,,,,,,
Massacre Wurm,B,M,114,1,79,1,317,,4,,12,,15,,23,,
,,,,,,,,,,,,,,,,,
Mazemind Tome,,R,244,1.03,166,1.02,842,51.50%,38,,73,,111,,137,,
,,,,,,,,,,,,,,,,,
Meteorite,,U,3943,6.25,389,9.26,440,,40,,67,,103,,116,,
,,,,,,,,,,,,,,,,,
Mind Rot,B,C,11387,8.1,796,11.86,453,,55,,85,,133,,131,,
,,,,,,,,,,,,,,,,,
Miscast,U,U,4302,8.34,626,11.01,309,,12,,21,,32,,41,,
,,,,,,,,,,,,,,,,,
Mistral Singer,U,C,6101,3.17,902,4.1,3193,49.60%,220,51.40%,334,53.90%,481,52.80%,407,52.80%,-0.0pp
,,,,,,,,,,,,,,,,,
Necromentia,B,R,503,1.92,64,1.86,9,,2,,0,,2,,6,,
,,,,,,,,,,,,,,,,,
"Niambi, Esteemed Speaker",WU,R,404,1.53,91,1.6,138,,7,,6,,13,,21,,
,,,,,,,,,,,,,,,,,
Nine Lives,W,R,531,1.96,89,1.98,56,,5,,4,,9,,10,,
,,,,,,,,,,,,,,,,,
Obsessive Stitcher,UB,U,2604,3.68,266,4.91,623,,22,,34,,51,,59,,
